"target0","target1","spl","type"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
0,1,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
1,0,6,"val"
